"name","latitude","longitude"
"Mini Fab Lab Saintgits","9.509736","76.551683"
"H-FABLAB","5.369562","-3.890813"
"Fab Lab du PEC","45.54978","-73.538758"
"Fablab Vector","45.036947","41.962229"
"FABLAB AT THE CENTER FOR YOUTH INITIATIVES","41.319337","69.314209"
"FabLab La Metro","-0.212979","-78.484999"
"FabLab CIEC","40.403719","-3.614675"
"Blue Valley School District's Center for Advanced Professional Studies","38.982228","-94.670792"
"Arize leze Lab","43.289781","1.34288"
"Fab Lab Ballyshannon","54.501835","-8.193278"
"Fabbulle, Fab Lab de Rivière-du-Loup","47.826764","-69.540321"
"Fab Lab Escola SESI - Mogi das Cruzes SP","-23.541992","-46.215911"
"Research and Innovation Lab PTC - Paramaribo, Suriname","5.811811","-55.214485"
"FabLab Córdoba","-31.421943","-64.187834"
"Fablab Nellai","8.685685","77.726225"
"Fablab Ivrea","45.457961","7.873278"
"FabLab Yamaguchi","34.182811","131.47979"
"Fablab Hosur","12.724979","77.861795"
"Fab Lab Suðurnes","63.996466","-22.561635"
"IdeationLab","45.914825","6.134452"
"IdeaLab Hisar School","41.17543","28.892745"
"FabLab ŁUKASIEWICZ","50.062588","22.118929"
"Yvette Young","3.127887","101.594488"
"Manazuru Tech Lab","35.15358","139.14133"
"The Making Zone Blackburn","53.745497","-2.481378"
"PiMaker FabLab Oviedo","43.357059","-5.871443"
"Fab Lab Erfindergarden München (Munich)","48.122422","11.554824"
"FABLAB UNIFAP","-7.204878","-39.31132"
"Takoradi Technical Institute","4.9","-1.766667"
"Fab Lab Escola SESI - Botucatu SP","-22.918183","-48.444263"
"College of Engineering, Pune","18.52043","73.856744"
"INIFD Kondhawa","18.520508","73.856769"
"INIFD College Pune","18.520428","73.856714"
"Invento a favore","41.181902","14.189432"
"Orange FabLab-Aqaba","29.532033","35.006304"
"Le_Mazier","46.585665","3.058523"
"Asociación Tecnolóxica A Industriosa","42.229004","-8.707655"
"FAB LAB DUET","24.018704","90.420011"
"Fab Lab Escola SESI – Araras","-22.37163","-47.354603"
"ZapLab","5.833524","-55.151134"
"FabLab du Sud Touraine","47.140474","1.008094"
"Archimedes Fab Lab","35.63497","-106.044585"
"FabLab Saudarkrokur","65.741737","-19.640712"
"FabLab d'Alsace-Nord","48.816166","7.786239"
"Central University of Technology","-29.118349","26.22492"
"Üsküdar FabLab","40.999079","29.066837"
"FabLab La Campana","25.638579","-100.304949"
"FabLab Vittorio Veneto","45.990862","12.302435"
"Fab Lab ViVe","45.991382","12.302263"
"IntelBox Labs","9.076956","7.434869"
"FabLab Bielsko-Biala","49.832812","18.976058"
"FabLab Escola SESI - Sorocaba SP","-23.507664","-47.469497"
"fablab La Verriere","48.860065","2.441464"
"Fab Lab Escola SESI - Mogi Guaçu","-22.345207","-46.932605"
"Relab - Fablab de Liège","50.643826","5.574177"
"MYSIC: Ministry of Youth and Sports Innovation Center","26.203018","50.595117"
"MYSIC","26.203018","50.595117"
"Fablab Macao Science Center","22.186065","113.556842"
"FabLab iporá","-16.436624","-51.127792"
"FabLab Solidaire Orange Digital Center ODC - Guinée","9.583333","-13.65"
"Fab Lab Ioannina","39.662259","20.858429"
"Fablafayette","48.989702","1.710111"
"InViis LAB","12.408062","-1.486312"
"Fab Lab Manaus","-3.086488","-60.004336"
"ECODESIGN FAB LAB","48.869316","2.456476"
"Fab Lab Paju","37.784864","126.702601"
"PSHS Fab Lab","14.648513","121.039875"
"Fablab Dueville","45.635031","11.550681"
"Fab Lab Atacama-AIS","-23.727642","-70.436989"
"bauhaus design lab @ The Magellan International School","30.374099","-97.781025"
"Fab.Forge","11.082166","76.986864"
"Fab Lab Yucatán","21.001524","-89.623943"
"Sharkia FAB LAB","30.732685","31.719565"
"FabLab INTI","2.813057","101.759017"
"Orange FabLab-Balqa","32.034581","35.726905"
"Orange FabLab-Karak","31.18535","35.704773"
"Orange FabLab-Irbid","32.552586","35.849669"
"FabLab Laterza","40.628506","16.795719"
"Orange FabLab-Hashemite University","32.060819","36.094179"
"Crafts Academy","29.361111","48.001454"
"ON/OFF Fablab Parma","44.81238","10.34137"
"FDR Fab Lab","-12.077424","-76.971667"
"Fablab Rostov","47.238562","39.712893"
"FADA FabLab University of Johannesburg","-26.188017","28.017095"
"URBAN HUB: ContaminationLab Belluno Dolomiti","46.140507","12.213707"
"La Granja Fab Lab","14.867097","-91.547438"
"FAB LAB LIVRE SP SÃO JOAQUIM","-23.686993","-46.749502"
"Impact Labs","32.050303","34.766686"
"Fablab MecaMaker","8.982558","-79.520385"
"BiG Fab Lab","41.398119","-83.646677"
"Faulhaber Fab Lab at Suncoast Science Center","27.289406","-82.498024"
"Cherokee Trail High School","39.59155","-104.685491"
"Fab Lab UNSA","-16.403558","-71.519177"
"Fab Lab Halmstad","56.663479","12.879298"
"fablab noord-brabant","51.68903","5.313091"
"3D AVIA","45.012269","39.047901"
"GraouLab","49.119533","6.161579"
"FAB LABNL","25.686614","-100.316113"
"FougeresLab","48.350064","-1.194283"
"Koajika Satipo","-11.25463","-74.637287"
"Creatispace","-12.093807","-77.058322"
"Idea Center","44.414774","-68.592381"
"Fab Lab Austral","-54.93521","-67.605854"
"Fab Lab UANL","25.725818","-100.311132"
"FabLab Neukölln","52.483932","13.449536"
"Fab Lab da Firjan SENAI Benfica","-22.895876","-43.240889"
"Sirius Lab","43.414027","39.948023"
"Fab Lab Chungju","36.968766","127.871747"
"FabLabNomads","36.111234","-5.70987"
"Maria Felipa LAB","-12.937642","-38.415479"
"Anima Lab UniBH","-19.972075","-43.964574"
"Fab Lab Polytech","60.005412","30.373974"
"Fablab de Bellevue","46.970232","4.270935"
"FabLab Koklaamo","65.026365","25.53403"
"ESPAITEC FABLAB","39.993579","-0.073164"
"PAST Innovation FabLab","39.997153","-83.036008"
"FabLab Espace Créatif","11.539146","43.114056"
"Castlemont High School, Sustainable Urban Design Academy (SUDA) Fablab Oakland CA","37.759174","-122.163726"
"Magic FabLab French","47.083042","-0.269757"
"made for arcade","51.546584","5.087006"
"ICER-Lab","51.895597","6.383475"
"FabLab Centro de Desarrollo Tecnológico UVM Toluca","19.246836","-99.614812"
"Fab Lab Codigo","-16.40585","-71.525538"
"FabLab Amersfoort","52.162632","5.3769"
"Fab Lab XH","23.05915","113.58312"
"FabLab Bahrain","26.229471","50.54654"
"IFabLab - Ambiente de Inovação IFMG campus Ouro Preto","-20.39609","-43.502492"
"Fab Lab Escola SESI - Cotia","-23.603939","-46.848107"
"IIT Palakkad Technology I-HUB Foundation - Fablab","10.809957","76.73307"
"Vujade Innovation Lab","24.891146","46.715679"
"FabLab Matane","48.840841","-67.496854"
"The MSU-IIT FAB LAB Mindanao","8.242131","124.244548"
"Fuse33","51.038476","-113.986117"
"FabLab ETSIDI Ingenia Madrid","40.405409","-3.700608"
"Fab Lab Plymouth","50.374808","-4.137175"
"FabLab Universitario CIDi","-25.336281","-57.511816"
"CNU Idea Factory (Chonnam National University)","35.181425","126.909429"
"FabLab Gdańsk","54.340527","18.647703"
"Frankenstein Garage","45.465453","9.18662"
"CIDIIE","-0.198165","-78.504408"
"FabLab Parul University Vadodara","22.289023","73.363916"
"Brady Fab Lab","41.456309","-81.45081"
"Seed Lab","35.158279","129.048284"
"Fab Lab FBI","24.79635","120.995007"
"MAKERLAB UiTM","3.198526","101.448022"
"Fablab Pesaro","43.862923","12.789427"
"Fab City Hub BTN","50.845918","-0.118694"
"Fablab Danmark","55.22409","11.748659"
"FABLAB UMNG","4.683741","-74.041832"
"KreatorLab | FabLab Maribor","46.558361","15.646861"
"Convergences26","44.55727","4.752381"
"V-lab","51.200943","4.772664"
"Fablab Unilasalle","-29.917481","-51.181708"
"La Filature 2.0 - Fablab de la Filature","47.700524","6.63838"
"Fablab UP Cebu","10.322424","123.898724"
"AMRoC Fab Lab","28.057231","-82.430251"
"CMIT Movicom in the MSU Science Park","55.708462","37.521749"
"Fab1αß 新Fab - XinFab","31.22519","121.433152"
"Fab Lab Tecsup","-12.045557","-76.952645"
"FabIDI","-33.500052","-70.611896"
"FabLab de Varennes sur Allier - EcoCentre","46.315798","3.388797"
"Fab Lab Maker Hub","54.245858","-8.293217"
"Fablab Regensburg","48.99805","12.13104"
"Cantiere analogico digitale","41.904922","12.536097"
"STEM 4 ALL MAKERSPACE","3.058005","101.592551"
"FabLab Kapfenberg","47.453036","15.331759"
"TDG Fab Lab","43.48039","-70.48429"
"Fab Lab FHA","-20.016018","-44.085223"
"Lab - A ITR SO UTEC","-33.118162","-58.33034"
"Aratiri","-25.268397","-57.580003"
"Fab Lab DIU","23.876292","90.319903"
"Africa Robot","4.338842","11.437465"
"LIFE_Laboratório de Inovação e Fabricação Digital da Escola de Engenharia","-30.032232","-51.221436"
"Fablab Danang","16.079646","108.215249"
"Fab Lab Móvel Mauá","-23.647955","-46.574245"
"NOI Techpark - Maker Space","46.478455","11.332509"
"PolyFab Normand Brais","45.504741","-73.614751"
"Fab Lab Terres de l'Ebre","40.710849","0.580084"
"Freelab","52.32443","17.564991"
"Digilab","18.49315","74.023402"
"LIKHA","13.756601","121.058407"
"Fab:Social Shantallow","55.028448","-7.316482"
"Fabricator","50.46987","30.462102"
"Robotixlab","40.564755","22.976676"
"FabLab Valencia","39.479036","-0.336333"
"DHVSU FabLab","14.998361","120.64987"
"WWETB Lismore FabLab","52.132985","-7.92809"
"Tajurbagah","24.891503","67.081352"
"FabLab@BCA","53.39204","-2.602345"
"Erbil Makers Hub","36.200834","44.031661"
"X-Fab","48.713519","2.212478"
"Warrior Fab Lab","37.52494","-120.858702"
"PSC@Heritage","5.415495","100.342174"
"Fab Lab Leon","42.611043","-5.597821"
"Makerspace Reinach","47.49378","7.590463"
"Algeria Venture","36.742756","2.97242"
"Fablab Penela","40.028304","-8.390511"
"Fab Lab Vestmannaeyjar","63.442734","-20.269152"
"Fablab Descartes","48.837778","2.586856"
"ISAD Fab Lab","28.658122","-106.159789"
"FabLAB Arloesi Pontio Innovation","53.227769","-4.130582"
"fablabimagen","37.195491","-3.626856"
"Megahub","45.709539","11.374973"
"Honigfabrik","53.514975","9.982284"
"NumLab","4.936971","-52.329724"
"Satbayev University","43.237564","76.929792"
"AstroLab","37.994253","23.721808"
"Fablab Oldenzaal","52.305981","6.937543"
"Fablab Spazio Attivo Latina","41.46366","12.90553"
"Fab Lab IE University Madrid","40.476709","-3.687918"
"Berytech Fab Lab","33.865069","35.56288"
"Fab Lab Recife","-8.064719","-34.873015"
"Makerspace@CMRIT","12.965673","77.712087"
"HackLab Terni APS","42.559466","12.652323"
"Fab Lab Chisinau","47.063418","28.866976"
"Fab Lab Caracas","10.482178","-66.818504"
"SugboLab","10.315699","123.885437"
"Fab Lab IE University Segovia","40.952913","-4.118815"
"BusinessAsema FabLab","65.01063","25.481563"
"Fab lab da Indústria- SESI SENAI IEL SJP","-25.515708","-49.178885"
"FabLab UPA","-25.342156","-57.541734"
"Quartierwerkstatt Viktoria","46.947974","7.447447"
"Panchkula","30.678025","76.843945"
"Fab Lab INP-HB Y'ello Lab","6.885288","-5.225474"
"Fab Lab iFurniture | Peru","-12.084162","-77.026342"
"Fab Lab iFurniture | USA","37.777727","-77.953854"
"Fablab UFPB","-7.137379","-34.847542"
"(re)MADE Makerspace Barcelona","41.417234","2.18974"
"Bibliomaker Educación","37.192712","-3.599505"
"Fablab Solidaire Orange Digital Center RDC - ODC","-4.330928","15.306784"
"FabLab UERJ","-22.902752","-43.222185"
"FABLAB BUAP","18.998868","-98.194458"
"CITec - Centro de Integração Tecnológico","-32.040073","-52.088315"
"Tiradentes Fab Lab","-10.967776","-37.060105"
"Fablab Permian Basin","31.865535","-102.383899"
"fablab Kelle FabriK","47.322351","5.04165"
"Bio-FabLab(BFL), CNR","27.503345","89.878613"
"The Valley Fab Lab","41.234691","-80.505376"
"Fablab Erpe-Mere","50.924572","3.978429"
"Fablab@Ironbridge","52.639167","-2.491809"
"PRONTO3D","-27.601874","-48.520176"
"Fab Lab Three Lakes","45.795243","-89.167623"
"FabLab SAHINBEY","37.014314","37.36021"
"GeoVenturersFSU","42.45268","-79.336258"
"NPMM VWeLab","35.07677","-85.301584"
"IICA FabLab","9.968884","-84.01764"
"Fab Lab Ventspils","57.396053","21.563456"
"Lamba Center","24.688445","46.626497"
"BiaBesaz Fab Lab","32.649371","51.695982"
"FabLab ECAE","24.420325","54.595804"
"FabLab Umag","-53.168704","-70.914554"
"Gewerbehof","52.092148","13.173138"
"FabLab-MEM","-17.992855","-67.136523"
"Ulima - Laboratorio de Manufactura y Electrónica Fablab","-12.084919","-76.971332"
"Fab Lab Modica","36.842211","14.762981"
"Fab LAB Newton","-19.966154","-43.963183"
"LLab","-4.396011","15.318973"
"StartUpYard Wismar","53.889279","11.447101"
"Virtual FabLab","54.525961","15.255119"
"Pracownia Aktywnego Korzystania z Technologii Olsztyn","53.785435","20.478063"
"MiniFabLab Utrecht","52.091951","5.126577"
"Ota Fab","35.563907","139.71581"
"cityfab1","50.870934","4.349889"
"Maker Atölye","41.084975","29.006907"
"Techlab Chieri","45.014998","7.819246"
"Maker Innovation Space - Saigon Hi-Tech Park (SHTP)","10.856951","106.78839"
"Fablab Wuhan","30.444981","114.395775"
"FabLab Hamm Westfalen","51.672292","7.807129"
"FabLab Solidaire - Jeunes Science de Tunisie","36.831056","10.187772"
"Clearwater's Fabrication Lab at Saint Paul's School","27.932373","-82.75688"
"Tetem Lab","52.23395","6.895397"
"Fablab solidaire Orange Digital Center - Burkina Faso - ODC","12.309288","-1.529194"
"PreLab Creative Space","37.987123","23.731863"
"Pracownia","53.148369","18.15055"
"Microfactory Fab Lab","50.844848","4.324498"
"IbTECHar Fab Lab","25.266851","51.497979"
"UC2 Smart FabLab","36.357005","6.639028"
"EL FABSPACE Tunis","36.815697","10.178763"
"Fab Lab Falconara Officine Idea Project","43.617413","13.373433"
"ABA Fab Lab","-8.038191","-34.8997"
"Werkstadthaus","48.510291","9.078403"
"FAB LAB UE","40.372459","-3.920786"
"The Spark","40.84431","14.25566"
"UTN Guanacaste","10.617868","-85.437219"
"FABLAB 法贝实验室","30.190948","120.152715"
"SMART ISLAND MAKERSPACE","16.22332","-61.598063"
"ORTO URBANO MAKERSPACE","41.630996","15.91279"
"MakerPort","54.314523","13.096039"
"FabLab Santarém","39.223553","-8.690371"
"Thomas Maker","-15.768588","-47.874196"
"FabLab IRSC","27.42529","-80.357432"
"Hunter Middle School VWeLab","35.113998","-85.091955"
"FabLab UPEC","0.805621","-77.733869"
"ECEmakers","48.852051","2.286123"
"FormBuro","56.023187","92.80188"
"_ARTERIA_LAB","38.578275","-7.907598"
"D-Lab USFQ","-0.195146","-78.43602"
"Peza FabLab","13.031894","80.23668"
"Fab Lab Henriques Nogueira","39.090301","-9.255128"
"Funlab Basel","47.566765","7.644421"
"ZeeCamp 云制智能","31.344751","121.434762"
"Fab Lab - UniEVANGÉLICA","-16.2938","-48.945409"
"FAB DE FAB","40.493524","-3.875727"
"Gharbiya Fab Lab","30.770995","31.01835"
"Ron Vardi Fab Lab","31.955596","34.802336"
"FabLabGenova","44.412208","8.936905"
"Fab Lab Escola SESI - Sertãozinho","-21.125101","-48.018865"
"Fablab Jogja","-7.85085","110.154151"
"Y-Fablab","46.781902","6.649005"
"FabLabSochi","43.415617","39.946866"
"FabLab Genk","50.982495","5.48081"
"VW eLab at Dalewood Middle School","35.040232","-85.221859"
"Kabakoo - The House Of Wondering","12.575106","-7.948438"
"FabLab LaMolinera","42.331433","-7.866164"
"DAD-workshop","51.678566","22.29846"
"CabFabLab","52.070498","4.3007"
"FabLab Chittagong","22.361618","91.797674"
"Fab Lab San Diego","32.715329","-117.157255"
"Fablab Solidaire Orange Digital Center - Sénégal - ODC","14.701504","-17.468159"
"Fab Lab Escola SESI - Vila Leopoldina","-23.527654","-46.729311"
"California State University Dominguez Hills","33.866278","-118.254558"
"Polyhedra FabLab","44.795386","20.494947"
"Mosinee FabLab","44.79479","-89.709186"
"Fab Lab Escola SESI - Itu SP","-23.275022","-47.28401"
"Lorain County Community College","41.410785","-82.071016"
"Port Product Lab / Elevator Works","37.814249","-122.289313"
"FabLab LAKADA","42.621501","42.06601"
"Busan Innovation Fab Lab","35.173208","129.130437"
"fabLAB Asturias","43.5243","-5.612054"
"FabLab Avallon","53.729786","-1.876087"
"Peacock's DIGI","57.148731","-2.092312"
"Anadolu FabLab","39.791594","30.500247"
"Apulia Makers 3D","41.110624","16.875646"
"fablabDONOSTIA","43.311918","-2.010285"
"Dingfabrik Koeln e.V.","50.937531","6.960279"
"Maine FabLab","43.49305","-70.454893"
"'AckLab - ateliers d'innovation architecturale - architectural innovation studio","45.779857","4.923673"
"FabLab Lecce","40.351933","18.170973"
"FabLab di Casa Corsini","44.53838","10.80877"
"Intermediate Unit 1 Fab Lab","40.017372","-79.831585"
"FabLab Madrid Medialab-Prado","40.410873","-3.693565"
"Studio 5","25.313101","51.52156"
"Fab Lab Belém","-1.463621","-48.446379"
"ColumbusMakesIT FabLab","32.45992","-84.994526"
"Intermediate Unit 1 Mobile Fab Lab","40.053525","-79.91757"
"FabLab GTU","41.716684","44.778403"
"GTU","41.716415","44.777271"
"Logicbrigade","23.167677","79.929895"
"Fab Lab Maastricht","50.840344","5.669079"
"FabLab Escola Concept RAO","-21.235657","-47.83689"
"Fablab | La Chaux-de-Fonds","47.103577","6.832866"
"FabLabLuxor","25.687742","32.639561"
"Rinoteca FabLab","43.597397","13.502036"
"M2M FabLab","38.228865","15.63745"
"FabLab Pau","43.295517","-0.367391"
"APS FabLab Romagna","44.048375","12.582997"
"Parthlab","46.64663","-0.24937"
"Makerversity","52.373957","4.914506"
"Victory World Christian School Fab Lab","33.920413","-84.203093"
"FabLab NTNU","62.472346","6.233146"
"FabLab tottori","35.492441","134.23424"
"Fab Lab Terni","42.567356","12.596107"
"ЦМИТ Zoomer","54.854102","83.112195"
"Peak One FabLab","9.286686","123.255485"
"FabLab SENA Neiva","2.962485","-75.283244"
"CCIC FabLab","39.570194","-104.815654"
"PALUSLAB3D","41.409356","13.039732"
"MACONDOLAB","10.996324","-74.796839"
"FabLabTanger","35.766667","-5.8"
"Chadwick International Fabrication Lab","37.399534","126.644424"
"BITS to ATOMS","33.861693","35.549942"
"W!LAB","41.315487","2.014253"
"Firjan SENAI Niterói","-22.861577","-43.102641"
"FabLab Treviso","45.691951","12.247963"
"FabLabConcepcion","-36.819085","-73.059188"
"Weproductise fablab","41.659881","-8.587327"
"Fab Lab STPI Bhubaneswar","20.292648","85.743004"
"Fab Lab Escola SESI - Jundiaí","-23.178463","-46.897573"
"BABY LAB","5.418889","-4.020556"
"Fab Lab Isabela","18.49843","-67.022087"
"FABLAB DU PAYS DE CONCHES","48.966613","0.944631"
"Concreto Fab","-34.56833","-58.476548"
"FabLab VSUES","43.125141","131.905216"
"Lab' du Pensio","45.040807","3.879528"
"POSTECH Maker Campus","36.023275","129.317811"
"FabLab POSTECH","36.023269","129.317437"
"CARBON Fab Lab","35.724228","51.397596"
"Ekurhuleni fablabs (Fablab Tembisa and Fablab Thokoza)","-26.009008","28.233497"
"VRKKMO, Yli-Ii","65.367553","25.820053"
"Dakahlia fablab","31.441273","31.53642"
"NCC Fab Lab","40.612492","-75.371529"
"Jigme Namgyel Engineering College FabLab","26.861154","91.464693"
"Bullis BITlab","39.028586","-77.201046"
"FabLabNU","40.325533","9.263839"
"Latvijas Universitātes FabLab","56.947868","24.115846"
"BEC Fab Lab","54.667141","-3.366483"
"FabLab Cagliari","39.287679","9.01285"
"Isfahan Green Lab","32.551805","51.688661"
"FABLAB UMECIT PANAMA","8.986442","-79.529405"
"FabLabFultonMO","38.872102","-91.941409"
"FabLab Magdeburg","52.140126","11.642813"
"HUB LAB","46.481808","30.747411"
"Fablab Istanbul","41.025706","28.958808"
"Proto204 - SmallLab","48.699263","2.172441"
"ITSA FabLab","10.935534","-74.765983"
"FabLabTacoma","47.243437","-122.439709"
"Fablab Bandung","-6.931441","107.596733"
"Le Labo-Motive","44.706329","2.199182"
"FabLab Belfast, Ashton Centre","54.609989","-5.935644"
"Kvadrat","49.234355","28.464309"
"MILL - Makers In Little Lisbon","38.72041","-9.141119"
"John Marshall High School FabLab","39.947853","-80.754205"
